Party,Parent Category,Category,Gas,Unit,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Syrian Arab Republic,Total GHG emissions including LULUCF/LUCF,1. Energy,Aggregate GHGs,Gg CO₂ equivalent,,,,,38240.0,39410.0,39070.0,40830.0,44650.0,47400.0,52660.0,52960.0,54130.0,54540.0,55600.0,58350.0,,,,,,,,,,
Syrian Arab Republic,Total GHG emissions including LULUCF/LUCF,2. Industrial Processes,Aggregate GHGs,Gg CO₂ equivalent,,,,,2488.4,2708.49,2741.94,2746.71,2816.89,2884.88,2655.27,3041.2,3015.91,2948.55,2865.52,2941.75,,,,,,,,,,
Syrian Arab Republic,Total GHG emissions including LULUCF/LUCF,4. Agriculture,Aggregate GHGs,Gg CO₂ equivalent,,,,,9585.0,10454.0,10833.0,10902.0,11849.0,11172.0,11170.0,9948.0,10476.0,11862.0,12680.0,14068.0,,,,,,,,,,
Syrian Arab Republic,Total GHG emissions including LULUCF/LUCF,6. Waste,Aggregate GHGs,Gg CO₂ equivalent,,,,,2474.0,2542.0,2612.0,2878.0,2956.0,3077.0,3163.0,3248.0,3452.0,3576.0,3698.0,3856.0,,,,,,,,,,
Syrian Arab Republic,Totals,1. Energy,Aggregate GHGs,Gg CO₂ equivalent,,,,,38240.0,39410.0,39070.0,40830.0,44650.0,47400.0,52660.0,52960.0,54130.0,54540.0,55600.0,58350.0,,,,,,,,,,
Syrian Arab Republic,Totals,2. Industrial Processes,Aggregate GHGs,Gg CO₂ equivalent,,,,,2488.4,2708.49,2741.94,2746.71,2816.89,2884.88,2655.27,3041.2,3015.91,2948.55,2865.52,2941.75,,,,,,,,,,
Syrian Arab Republic,Totals,4. Agriculture,Aggregate GHGs,Gg CO₂ equivalent,,,,,9585.0,10454.0,10833.0,10902.0,11849.0,11172.0,11170.0,9948.0,10476.0,11862.0,12680.0,14068.0,,,,,,,,,,
Syrian Arab Republic,Totals,6. Waste,Aggregate GHGs,Gg CO₂ equivalent,,,,,2474.0,2542.0,2612.0,2878.0,2956.0,3077.0,3163.0,3248.0,3452.0,3576.0,3698.0,3856.0,,,,,,,,,,
Syrian Arab Republic,Totals,Total GHG emissions excluding LULUCF/LUCF,Aggregate GHGs,Gg CO₂ equivalent,,,,,52787.4,55114.49,55256.94,57356.71,62271.89,64533.88,69648.27,69197.2,71073.91,72926.55,74843.52,79215.75,,,,,,,,,,
Syrian Arab Republic,Totals,Total GHG emissions including LULUCF/LUCF,Aggregate GHGs,Gg CO₂ equivalent,,,,,52787.4,55114.49,55256.94,57356.71,62271.89,64533.88,69648.27,69197.2,71073.91,72926.55,74843.52,79215.75,,,,,,,,,,
Tajikistan,1. Energy,1.A Fuel Combustion - Sectoral Approach,Aggregate GHGs,Gg CO₂ equivalent,16156.0,15743.0,13150.3,11239.0,6197.0,4222.0,2840.0,2984.0,2157.0,2237.0,2063.0,2268.0,2023.0,2140.0,2567.0,1857.0,2663.0,1726.0,1783.0,1378.0,1252.0,,,,,
Tajikistan,1. Energy,1.A Fuel Combustion - Sectoral Approach,CH₄,Gg,2.0,2.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1. Energy,1.A Fuel Combustion - Sectoral Approach,CO₂,Gg,16114.0,15701.0,13123.0,11218.0,6197.0,4222.0,2840.0,2984.0,2157.0,2237.0,2063.0,2268.0,2023.0,2140.0,2567.0,1857.0,2663.0,1726.0,1783.0,1378.0,1252.0,,,,,
Tajikistan,1. Energy,1.A.1 Energy Industries,Aggregate GHGs,Gg CO₂ equivalent,59.0,58.0,116.0,1187.0,190.0,244.0,211.0,25.0,10.0,12.0,9.0,13.0,49.0,25.0,280.0,59.0,335.0,178.0,141.0,180.0,98.0,,,,,
Tajikistan,1. Energy,1.A.1 Energy Industries,CO₂,Gg,59.0,58.0,116.0,1187.0,190.0,244.0,211.0,25.0,10.0,12.0,9.0,13.0,49.0,25.0,280.0,59.0,335.0,178.0,141.0,180.0,98.0,,,,,
Tajikistan,1. Energy,1.A.2 Manufacturing Industries and Construction,Aggregate GHGs,Gg CO₂ equivalent,4801.0,4366.0,4003.3,2538.0,1598.0,1039.0,730.0,644.0,500.0,418.0,363.0,566.0,563.0,655.0,466.0,210.0,630.0,373.0,471.0,370.0,328.0,,,,,
Tajikistan,1. Energy,1.A.2 Manufacturing Industries and Construction,CH₄,Gg,,,0.3,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1. Energy,1.A.2 Manufacturing Industries and Construction,CO₂,Gg,4801.0,4366.0,3997.0,2538.0,1598.0,1039.0,730.0,644.0,500.0,418.0,363.0,566.0,563.0,655.0,466.0,210.0,630.0,373.0,471.0,370.0,328.0,,,,,
Tajikistan,1. Energy,1.A.3 Transport,Aggregate GHGs,Gg CO₂ equivalent,4797.0,4776.0,2965.4,1401.0,1144.0,465.0,418.0,501.0,543.0,454.0,224.0,400.0,514.0,304.0,511.0,497.0,598.0,385.0,314.0,372.0,406.0,,,,,
Tajikistan,1. Energy,1.A.3 Transport,CH₄,Gg,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1. Energy,1.A.3 Transport,CO₂,Gg,4776.0,4755.0,2957.0,1401.0,1144.0,465.0,418.0,501.0,543.0,454.0,224.0,400.0,514.0,304.0,511.0,497.0,598.0,385.0,314.0,372.0,406.0,,,,,
Tajikistan,1. Energy,1.A.4 Other Sectors,Aggregate GHGs,Gg CO₂ equivalent,6499.0,6543.0,6065.6,6113.0,3265.0,2474.0,1481.0,1814.0,1104.0,1353.0,1467.0,1289.0,897.0,1156.0,1310.0,1091.0,1100.0,790.0,857.0,456.0,420.0,,,,,
Tajikistan,1. Energy,1.A.4 Other Sectors,CH₄,Gg,1.0,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1. Energy,1.A.4 Other Sectors,CO₂,Gg,6478.0,6522.0,6053.0,6092.0,3265.0,2474.0,1481.0,1814.0,1104.0,1353.0,1467.0,1289.0,897.0,1156.0,1310.0,1091.0,1100.0,790.0,857.0,456.0,420.0,,,,,
Tajikistan,1. Energy,1.B Fugitive Emissions from Fuels,Aggregate GHGs,Gg CO₂ equivalent,882.0,861.0,831.6,798.0,441.0,294.0,147.0,147.0,63.0,105.0,126.0,147.0,105.0,147.0,63.0,84.0,84.0,63.0,63.0,42.0,21.0,,,,,
Tajikistan,1. Energy,1.B Fugitive Emissions from Fuels,CH₄,Gg,42.0,41.0,39.6,38.0,21.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,7.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,
Tajikistan,1. Energy,1.B.1 Solid Fuels,Aggregate GHGs,Gg CO₂ equivalent,105.0,63.0,44.1,42.0,21.0,,,,,,,,,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,,,,,
Tajikistan,1. Energy,1.B.1 Solid Fuels,CH₄,Gg,5.0,3.0,2.1,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Tajikistan,1. Energy,1.B.2 Oil and Natural Gas,Aggregate GHGs,Gg CO₂ equivalent,777.0,798.0,787.5,756.0,420.0,294.0,147.0,147.0,63.0,105.0,126.0,147.0,105.0,126.0,63.0,63.0,63.0,42.0,42.0,21.0,,,,,,
Tajikistan,1. Energy,1.B.2 Oil and Natural Gas,CH₄,Gg,37.0,38.0,37.5,36.0,20.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.1 Energy Industries,Aggregate GHGs,Gg CO₂ equivalent,59.0,58.0,116.0,1187.0,190.0,244.0,211.0,25.0,10.0,12.0,9.0,13.0,49.0,25.0,280.0,59.0,335.0,178.0,141.0,180.0,98.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.1 Energy Industries,CO₂,Gg,59.0,58.0,116.0,1187.0,190.0,244.0,211.0,25.0,10.0,12.0,9.0,13.0,49.0,25.0,280.0,59.0,335.0,178.0,141.0,180.0,98.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.2 Manufacturing Industries and Construction,Aggregate GHGs,Gg CO₂ equivalent,4801.0,4366.0,4003.3,2538.0,1598.0,1039.0,730.0,644.0,500.0,418.0,363.0,566.0,563.0,655.0,466.0,210.0,630.0,373.0,471.0,370.0,328.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.2 Manufacturing Industries and Construction,CH₄,Gg,,,0.3,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.2 Manufacturing Industries and Construction,CO₂,Gg,4801.0,4366.0,3997.0,2538.0,1598.0,1039.0,730.0,644.0,500.0,418.0,363.0,566.0,563.0,655.0,466.0,210.0,630.0,373.0,471.0,370.0,328.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.3 Transport,Aggregate GHGs,Gg CO₂ equivalent,4797.0,4776.0,2965.4,1401.0,1144.0,465.0,418.0,501.0,543.0,454.0,224.0,400.0,514.0,304.0,511.0,497.0,598.0,385.0,314.0,372.0,406.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.3 Transport,CH₄,Gg,1.0,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.3 Transport,CO₂,Gg,4776.0,4755.0,2957.0,1401.0,1144.0,465.0,418.0,501.0,543.0,454.0,224.0,400.0,514.0,304.0,511.0,497.0,598.0,385.0,314.0,372.0,406.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.4 Other Sectors,Aggregate GHGs,Gg CO₂ equivalent,6499.0,6543.0,6065.6,6113.0,3265.0,2474.0,1481.0,1814.0,1104.0,1353.0,1467.0,1289.0,897.0,1156.0,1310.0,1091.0,1100.0,790.0,857.0,456.0,420.0,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.4 Other Sectors,CH₄,Gg,1.0,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,1.A Fuel Combustion - Sectoral Approach,1.A.4 Other Sectors,CO₂,Gg,6478.0,6522.0,6053.0,6092.0,3265.0,2474.0,1481.0,1814.0,1104.0,1353.0,1467.0,1289.0,897.0,1156.0,1310.0,1091.0,1100.0,790.0,857.0,456.0,420.0,,,,,
Tajikistan,1.B Fugitive Emissions from Fuels,1.B.1 Solid Fuels,Aggregate GHGs,Gg CO₂ equivalent,105.0,63.0,44.1,42.0,21.0,,,,,,,,,21.0,,21.0,21.0,21.0,21.0,21.0,21.0,,,,,
Tajikistan,1.B Fugitive Emissions from Fuels,1.B.1 Solid Fuels,CH₄,Gg,5.0,3.0,2.1,2.0,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Tajikistan,1.B Fugitive Emissions from Fuels,1.B.2 Oil and Natural Gas,Aggregate GHGs,Gg CO₂ equivalent,777.0,798.0,787.5,756.0,420.0,294.0,147.0,147.0,63.0,105.0,126.0,147.0,105.0,126.0,63.0,63.0,63.0,42.0,42.0,21.0,,,,,,
Tajikistan,1.B Fugitive Emissions from Fuels,1.B.2 Oil and Natural Gas,CH₄,Gg,37.0,38.0,37.5,36.0,20.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,6.0,3.0,3.0,3.0,2.0,2.0,1.0,,,,,,
Tajikistan,2. Industrial Processes,2.A Mineral Products,Aggregate GHGs,Gg CO₂ equivalent,633.0,599.0,278.0,155.0,104.0,52.0,31.0,25.0,14.0,24.0,37.0,43.0,67.0,95.0,112.0,139.0,124.0,138.0,92.0,94.0,132.0,,,,,
Tajikistan,2. Industrial Processes,2.A Mineral Products,CO₂,Gg,633.0,599.0,278.0,155.0,104.0,52.0,31.0,25.0,14.0,24.0,37.0,43.0,67.0,95.0,112.0,139.0,124.0,138.0,92.0,94.0,132.0,,,,,
Tajikistan,2. Industrial Processes,2.B Chemical Industry,Aggregate GHGs,Gg CO₂ equivalent,164.0,165.0,104.0,44.0,20.0,33.0,28.0,28.0,32.0,15.0,29.0,9.0,28.0,39.0,82.0,80.0,66.0,48.0,44.0,,,,,,,
Tajikistan,2. Industrial Processes,2.B Chemical Industry,CO₂,Gg,164.0,165.0,104.0,44.0,20.0,33.0,28.0,28.0,32.0,15.0,29.0,9.0,28.0,39.0,82.0,80.0,66.0,48.0,44.0,,,,,,,
Tajikistan,2. Industrial Processes,2.C Metal Production,Aggregate GHGs,Gg CO₂ equivalent,784.0,669.0,568.0,409.0,373.0,361.0,307.0,289.0,297.0,346.0,409.0,448.0,475.0,494.0,537.0,569.0,621.0,629.0,599.0,539.0,524.0,,,,,
Tajikistan,2. Industrial Processes,2.C Metal Production,CO₂,Gg,784.0,669.0,568.0,409.0,373.0,361.0,307.0,289.0,297.0,346.0,409.0,448.0,475.0,494.0,537.0,569.0,621.0,629.0,599.0,539.0,524.0,,,,,
Tajikistan,4. Agriculture,4.A Enteric Fermentation,Aggregate GHGs,Gg CO₂ equivalent,1785.0,1827.0,1638.0,1638.0,1575.0,1491.0,1449.0,1386.0,1365.0,1365.0,1407.0,1407.0,1512.0,1617.0,1701.0,1806.0,1848.0,1932.0,2268.0,2394.0,2436.0,,,,,
Tajikistan,4. Agriculture,4.A Enteric Fermentation,CH₄,Gg,85.0,87.0,78.0,78.0,75.0,71.0,69.0,66.0,65.0,65.0,67.0,67.0,72.0,77.0,81.0,86.0,88.0,92.0,108.0,114.0,116.0,,,,,
Tajikistan,4. Agriculture,4.B Manure Management,Aggregate GHGs,Gg CO₂ equivalent,210.0,231.0,210.0,231.0,210.0,210.0,210.0,189.0,189.0,210.0,210.0,210.0,231.0,231.0,252.0,273.0,294.0,315.0,357.0,357.0,357.0,,,,,
Tajikistan,4. Agriculture,4.B Manure Management,CH₄,Gg,10.0,11.0,10.0,11.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,10.0,11.0,11.0,12.0,13.0,14.0,15.0,17.0,17.0,17.0,,,,,
Tajikistan,4. Agriculture,4.C Rice Cultivation,Aggregate GHGs,Gg CO₂ equivalent,84.0,84.0,84.0,105.0,105.0,105.0,105.0,105.0,126.0,147.0,168.0,126.0,105.0,84.0,84.0,84.0,84.0,84.0,84.0,126.0,126.0,,,,,
Tajikistan,4. Agriculture,4.C Rice Cultivation,CH₄,Gg,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,7.0,8.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,6.0,,,,,
Tajikistan,4. Agriculture,4.D Agricultural Soils,Aggregate GHGs,Gg CO₂ equivalent,2790.0,3100.0,2790.0,2790.0,2480.0,2170.0,2170.0,2170.0,2170.0,1860.0,1860.0,1860.0,2170.0,2170.0,2480.0,2480.0,2170.0,2170.0,1860.0,2790.0,2790.0,,,,,
Tajikistan,4. Agriculture,4.D Agricultural Soils,N₂O,Gg,9.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,9.0,9.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.A Changes in Forest and Other Woody Biomass Stocks,Aggregate GHGs,Gg CO₂ equivalent,-590.0,-567.0,-558.0,-552.0,-521.0,-492.0,-482.0,-479.0,-464.0,-452.0,-473.0,-476.0,-497.0,-496.0,-596.0,-613.0,-613.0,-613.0,-612.0,-614.0,-614.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.A Changes in Forest and Other Woody Biomass Stocks,CO₂,Gg,-590.0,-567.0,-558.0,-552.0,-521.0,-492.0,-482.0,-479.0,-464.0,-452.0,-473.0,-476.0,-497.0,-496.0,-596.0,-613.0,-613.0,-613.0,-612.0,-614.0,-614.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.D CO₂ Emissions and Removals from Soil,Aggregate GHGs,Gg CO₂ equivalent,-36.0,-38.0,-39.0,-40.0,-40.0,-41.0,-40.0,-39.0,-38.0,-37.0,-37.0,-37.0,-38.0,-38.0,-50.0,-51.0,-51.0,-52.0,-53.0,-55.0,-60.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.D CO₂ Emissions and Removals from Soil,CO₂,Gg,-36.0,-38.0,-39.0,-40.0,-40.0,-41.0,-40.0,-39.0,-38.0,-37.0,-37.0,-37.0,-38.0,-38.0,-50.0,-51.0,-51.0,-52.0,-53.0,-55.0,-60.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.E Other,Aggregate GHGs,Gg CO₂ equivalent,-1290.0,-1291.0,-1292.0,-1307.0,-1326.0,-1344.0,-1361.0,-1355.0,-1360.0,-1365.0,-1367.0,-1369.0,-1379.0,-1396.0,-1392.0,-1400.0,-1422.0,-1425.0,-1422.0,-1421.0,-1418.0,,,,,
Tajikistan,5. Land-Use Change and Forestry,5.E Other,CO₂,Gg,-1290.0,-1291.0,-1292.0,-1307.0,-1326.0,-1344.0,-1361.0,-1355.0,-1360.0,-1365.0,-1367.0,-1369.0,-1379.0,-1396.0,-1392.0,-1400.0,-1422.0,-1425.0,-1422.0,-1421.0,-1418.0,,,,,
Tajikistan,6. Waste,6.A Solid Waste Disposal on Land,Aggregate GHGs,Gg CO₂ equivalent,651.0,651.0,588.0,588.0,567.0,567.0,588.0,588.0,588.0,420.0,420.0,441.0,441.0,462.0,483.0,483.0,483.0,504.0,504.0,525.0,525.0,,,,,
Tajikistan,6. Waste,6.A Solid Waste Disposal on Land,CH₄,Gg,31.0,31.0,28.0,28.0,27.0,27.0,28.0,28.0,28.0,20.0,20.0,21.0,21.0,22.0,23.0,23.0,23.0,24.0,24.0,25.0,25.0,,,,,
Tajikistan,6. Waste,6.B Wastewater Handling,Aggregate GHGs,Gg CO₂ equivalent,42.0,42.0,42.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,,,,,
Tajikistan,6. Waste,6.B Wastewater Handling,CH₄,Gg,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
Tajikistan,Memo Items,CO₂ Emissions from Biomass,Aggregate GHGs,Gg CO₂ equivalent,93.0,87.0,60.0,31.0,20.0,17.0,18.0,9.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,
Tajikistan,Memo Items,CO₂ Emissions from Biomass,CO₂,Gg,93.0,87.0,60.0,31.0,20.0,17.0,18.0,9.0,3.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,1. Energy,Aggregate GHGs,Gg CO₂ equivalent,17038.0,16604.0,13981.9,12037.0,6638.0,4516.0,2987.0,3131.0,2220.0,2342.0,2189.0,2415.0,2128.0,2287.0,2630.0,1941.0,2747.0,1789.0,1846.0,1420.0,1273.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,1. Energy,CH₄,Gg,44.0,43.0,40.9,39.0,21.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,7.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,2. Industrial Processes,Aggregate GHGs,Gg CO₂ equivalent,1581.0,1433.0,950.0,608.0,497.0,446.0,366.0,342.0,343.0,385.0,475.0,500.0,570.0,628.0,731.0,788.0,811.0,815.0,735.0,633.0,656.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,4. Agriculture,Aggregate GHGs,Gg CO₂ equivalent,4869.0,5242.0,4722.0,4764.0,4370.0,3976.0,3934.0,3850.0,3850.0,3582.0,3645.0,3603.0,4018.0,4102.0,4517.0,4643.0,4396.0,4501.0,4569.0,5667.0,5709.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,4. Agriculture,CH₄,Gg,99.0,102.0,92.0,94.0,90.0,86.0,84.0,80.0,80.0,82.0,85.0,83.0,88.0,92.0,97.0,103.0,106.0,111.0,129.0,137.0,139.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,4. Agriculture,N₂O,Gg,9.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,9.0,9.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,6. Waste,Aggregate GHGs,Gg CO₂ equivalent,693.0,693.0,630.0,609.0,588.0,588.0,609.0,609.0,609.0,441.0,441.0,462.0,462.0,483.0,504.0,504.0,504.0,525.0,525.0,546.0,546.0,,,,,
Tajikistan,Total GHG emissions excluding LULUCF/LUCF,6. Waste,CH₄,Gg,33.0,33.0,30.0,29.0,28.0,28.0,29.0,29.0,29.0,21.0,21.0,22.0,22.0,23.0,24.0,24.0,24.0,25.0,25.0,26.0,26.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1. Energy,Aggregate GHGs,Gg CO₂ equivalent,17038.0,16604.0,13981.9,12037.0,6638.0,4516.0,2987.0,3131.0,2220.0,2342.0,2189.0,2415.0,2128.0,2287.0,2630.0,1941.0,2747.0,1789.0,1846.0,1420.0,1273.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1. Energy,CH₄,Gg,44.0,43.0,40.9,39.0,21.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,7.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1. Energy,CO₂,Gg,16114.0,15701.0,13123.0,11218.0,6197.0,4222.0,2840.0,2984.0,2157.0,2237.0,2063.0,2268.0,2023.0,2140.0,2567.0,1857.0,2663.0,1726.0,1783.0,1378.0,1252.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1.A Fuel Combustion - Sectoral Approach,Aggregate GHGs,Gg CO₂ equivalent,16156.0,15743.0,13150.3,11239.0,6197.0,4222.0,2840.0,2984.0,2157.0,2237.0,2063.0,2268.0,2023.0,2140.0,2567.0,1857.0,2663.0,1726.0,1783.0,1378.0,1252.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1.A Fuel Combustion - Sectoral Approach,CH₄,Gg,2.0,2.0,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1.A Fuel Combustion - Sectoral Approach,CO₂,Gg,16114.0,15701.0,13123.0,11218.0,6197.0,4222.0,2840.0,2984.0,2157.0,2237.0,2063.0,2268.0,2023.0,2140.0,2567.0,1857.0,2663.0,1726.0,1783.0,1378.0,1252.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1.B Fugitive Emissions from Fuels,Aggregate GHGs,Gg CO₂ equivalent,882.0,861.0,831.6,798.0,441.0,294.0,147.0,147.0,63.0,105.0,126.0,147.0,105.0,147.0,63.0,84.0,84.0,63.0,63.0,42.0,21.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,1.B Fugitive Emissions from Fuels,CH₄,Gg,42.0,41.0,39.6,38.0,21.0,14.0,7.0,7.0,3.0,5.0,6.0,7.0,5.0,7.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2. Industrial Processes,Aggregate GHGs,Gg CO₂ equivalent,1581.0,1433.0,950.0,608.0,497.0,446.0,366.0,342.0,343.0,385.0,475.0,500.0,570.0,628.0,731.0,788.0,811.0,815.0,735.0,633.0,656.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2. Industrial Processes,CO₂,Gg,1581.0,1433.0,950.0,608.0,497.0,446.0,366.0,342.0,343.0,385.0,475.0,500.0,570.0,628.0,731.0,788.0,811.0,815.0,735.0,633.0,656.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.A Mineral Products,Aggregate GHGs,Gg CO₂ equivalent,633.0,599.0,278.0,155.0,104.0,52.0,31.0,25.0,14.0,24.0,37.0,43.0,67.0,95.0,112.0,139.0,124.0,138.0,92.0,94.0,132.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.A Mineral Products,CO₂,Gg,633.0,599.0,278.0,155.0,104.0,52.0,31.0,25.0,14.0,24.0,37.0,43.0,67.0,95.0,112.0,139.0,124.0,138.0,92.0,94.0,132.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.B Chemical Industry,Aggregate GHGs,Gg CO₂ equivalent,164.0,165.0,104.0,44.0,20.0,33.0,28.0,28.0,32.0,15.0,29.0,9.0,28.0,39.0,82.0,80.0,66.0,48.0,44.0,,,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.B Chemical Industry,CO₂,Gg,164.0,165.0,104.0,44.0,20.0,33.0,28.0,28.0,32.0,15.0,29.0,9.0,28.0,39.0,82.0,80.0,66.0,48.0,44.0,,,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.C Metal Production,Aggregate GHGs,Gg CO₂ equivalent,784.0,669.0,568.0,409.0,373.0,361.0,307.0,289.0,297.0,346.0,409.0,448.0,475.0,494.0,537.0,569.0,621.0,629.0,599.0,539.0,524.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,2.C Metal Production,CO₂,Gg,784.0,669.0,568.0,409.0,373.0,361.0,307.0,289.0,297.0,346.0,409.0,448.0,475.0,494.0,537.0,569.0,621.0,629.0,599.0,539.0,524.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4. Agriculture,Aggregate GHGs,Gg CO₂ equivalent,4869.0,5242.0,4722.0,4764.0,4370.0,3976.0,3934.0,3850.0,3850.0,3582.0,3645.0,3603.0,4018.0,4102.0,4517.0,4643.0,4396.0,4501.0,4569.0,5667.0,5709.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4. Agriculture,CH₄,Gg,99.0,102.0,92.0,94.0,90.0,86.0,84.0,80.0,80.0,82.0,85.0,83.0,88.0,92.0,97.0,103.0,106.0,111.0,129.0,137.0,139.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4. Agriculture,N₂O,Gg,9.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,7.0,7.0,6.0,9.0,9.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4.A Enteric Fermentation,Aggregate GHGs,Gg CO₂ equivalent,1785.0,1827.0,1638.0,1638.0,1575.0,1491.0,1449.0,1386.0,1365.0,1365.0,1407.0,1407.0,1512.0,1617.0,1701.0,1806.0,1848.0,1932.0,2268.0,2394.0,2436.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4.A Enteric Fermentation,CH₄,Gg,85.0,87.0,78.0,78.0,75.0,71.0,69.0,66.0,65.0,65.0,67.0,67.0,72.0,77.0,81.0,86.0,88.0,92.0,108.0,114.0,116.0,,,,,
Tajikistan,Total GHG emissions including LULUCF/LUCF,4.B Manure Management,Aggregate GHGs,Gg CO₂ equivalent,210.0,231.0,210.0,231.0,210.0,210.0,210.0,189.0,189.0,210.0,210.0,210.0,231.0,231.0,252.0,273.0,294.0,315.0,357.0,357.0,357.0,,,,,
